structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	4	0.044	0.044	-209.842	0.011	0.015	59.695	C12H18N4O4	[M + Na]+	C12H18N4NaO4+	OBYGAPWKTPDTAS	InChI=1S/C12H18N4O4/c1-7(15-3-9(17)13-10(18)4-15)8(2)16-5-11(19)14-12(20)6-16/h7-8H,3-6H2,1-2H3,(H,13,17,18)(H,14,19,20)		CC(C(C)N1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2	-1.000	163321806;156806409;92573350;59840669;115150;119081	PUBCHEMANNOTATIONBIO:(null);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(93771);MESH:(115150 119081);PUBCHEM:(163321806 156806409 92573350 59840669 115150 119081);DSSTox:(DTXSID10943979 DTXSID201259810);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137556394086	305.121	41	0.688	707548121769396205	707547798686332520	335	
1	2	0.020	0.020	-129.245	0.240	0.333	51.985	C8H9NO3	[M + H3N + H]+	C8H13N2O3+	GJDGYWVSQUBDDP	InChI=1S/C8H9NO3/c1-12-7-4-2-3-6(5-9-11)8(7)10/h2-5,10-11H,1H3	2-(Hydroxyiminomethyl)-6-methoxyphenol	COC1=CC=CC(=C1O)C=NO	1.082	135460299;135741575;96417	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(135460299 135741575 96417);DSSTox:(DTXSID301272764);PUBMED:(null)	137506062402	185.092	41	0.688	707548117646395067	707547798711498348	336	
1	2	0.108	0.205	-64.133	0.306	0.333	26.537	C6H6O3	[M + H3N + H]+	C6H10NO3+	GGNQRNBDZQJCCN	InChI=1S/C6H6O3/c7-4-1-2-5(8)6(9)3-4/h1-3,7-9H	Hydroxyquinol	C1=CC(=C(C=C1O)O)O	0.578	10787;12352770;57324189;24796807	PUBCHEMANNOTATIONBIO:(null);MiMeDB:(MMDBc0054355);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10787);SUPERNATURAL:(SN0105163);MESH:(10787);PUBCHEM:(10787 12352770 57324189 24796807);COCONUT:(CNP0187325);NORMAN:(NS00001197);METACYC:(B-DXYL-PEN-1:5 CPD-8130);CHEBI:(16971);KEGG:(C02814);DSSTox:(DTXSID3040930);LOTUS:(Q903332);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(GGNQRNBDZQJCCN-UHFFFAOYSA-N)	138906175862	144.066	41	0.691	707548089116737331	707547798753441396	338	
1	1	0.185	0.185	-132.341	1.000	0.333	24.194	C8H15NO2	[M - H2O + H]+	C8H14NO+	KPQGGKCBIODRRY	InChI=1S/C8H15NO2/c1-9-4-2-7(3-5-9)6-8(10)11/h7H,2-6H2,1H3,(H,10,11)	2-(1-Methylpiperidin-1-ium-4-yl)acetate	CN1CCC(CC1)CC(=O)O	-1.800	52987761;36691411;428619	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(52987761 36691411 428619);DSSTox:(DTXSID50330288 DTXSID50497820)	137506062338	140.107	41	0.691	707548108918047900	707547798732469872	337	
1	1	0.245	0.245	-149.494	0.983	0.333	67.973	C13H20O6	[M + H3N + H]+	C13H24NO6+	IWCQYBFOSHIUHT	InChI=1S/C13H20O6/c1-3-4-5-6-7-18-12-10(15)9(8-14)19-13(17-2)11(12)16/h3,9-16H,1,4-5,8H2,2H3	Methyl 3-O-(5-hexene-1-ynyl)-beta-D-galactopyranoside	COC1C(C(C(C(O1)CO)O)OC#CCCC=C)O	0.600	101404382	PUBCHEM:(101404382)	2	290.160	41	0.691	707548123522615509	707547798778607224	339	
1	1	0.044	0.044	-131.555	0.940	0.333	60.764	C8H12N2O3	[M + H3N + H]+	C8H16N3O3+	FOGSDLLFGSNQCW	InChI=1S/C8H12N2O3/c1-3-7(11)9-5-13-6-10-8(12)4-2/h3-4H,1-2,5-6H2,(H,9,11)(H,10,12)	2-Propenamide, N,N'-[oxybis(methylene)]bis-	C=CC(=O)NCOCNC(=O)C=C	0.100	22141688	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(22141688);PUBCHEM:(22141688);DSSTox:(DTXSID90884952);PUBMED:(null)	137506062406	202.119	42	0.694	707548100969841177	707547798799578748	340	
1	1	0.367	0.492	-72.255	0.856	0.500	105.295	C9H18O7	[M + H]+	C9H19O7+	AJLVEHFNMNRXNI	InChI=1S/C9H18O7/c1-4(11)3-15-9-8(14)7(13)6(12)5(2-10)16-9/h4-14H,2-3H2,1H3	2-(hydroxymethyl)-6-(2-hydroxypropoxy)oxane-3,4,5-triol	CC(COC1C(C(C(C(O1)CO)O)O)O)O	-2.051	22788156;21225084;145915934;25192153;25192154;93493140;93493141;123857832;10537873;10537875;24858512;24858513	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0257434);HMDB:(HMDB0033065);CHEBI:(174234);SUPERNATURAL:(SN0007247);FooDB:(FDB011058);PUBCHEM:(22788156 21225084 145915934 25192153 25192154 93493140 93493141 123857832 10537873 10537875 24858512 24858513);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	590348394	239.113	42	0.696	707548111069725975	707547798824744576	341	
1	1	0.055	0.055	-131.643	0.929	0.333	101.978	C12H17NO3	[M + H3N + H]+	C12H21N2O3+	OAPHMYIGHQNGPB	InChI=1S/C12H17NO3/c1-4-12(15-3)6-5-11(7-8-13)9-16-10-14-2/h4-6H,1,7,9-10H2,2-3H3	(3Z,5E)-6-methoxy-3-(methoxymethoxymethyl)octa-3,5,7-trienenitrile	COCOCC(=CC=C(C=C)OC)CC#N	1.600	118147445	PUBCHEM:(118147445)	2	241.155	42	0.696	707548108129518687	707547798845716100	342	
1	1	0.161	0.161	-219.448	0.368	0.330	20.518	C12H23N5O4	[M - H2O + H]+	C12H22N5O3+	LLQSVDSIIVURLY	InChI=1S/C12H23N5O4/c1-7(19)10(16-8(2)20)11(21)17-9(6-18)4-3-5-15-12(13)14/h6-7,9-10,19H,3-5H2,1-2H3,(H,16,20)(H,17,21)(H4,13,14,15)	(2S,3R)-2-acetamido-N-[(2S)-5-(diaminomethylideneamino)-1-oxopentan-2-yl]-3-hydroxybutanamide	CC(C(C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C)O	-2.600	132472255	PUBCHEMANNOTATIONBIO;PUBCHEM:(132472255)	16777218	284.170	42	0.697	707548123124156548	707547798870881928	343	
1	1	0.426	0.547	-57.919	0.998	0.500	133.796	C9H18O7	[M + H3N + H]+	C9H22NO7+	NROXHRNONKKLHU	InChI=1S/C9H18O7/c1-14-2-3-15-9-8(13)7(12)6(11)5(4-10)16-9/h5-13H,2-4H2,1H3	(2R,3S,4S,5S)-2-(hydroxymethyl)-6-(2-methoxyethoxy)oxane-3,4,5-triol	COCCOC1C(C(C(C(O1)CO)O)O)O	-2.093	22854257;101687593;101787337;10799923	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(22854257 101687593 101787337 10799923)	16777218	256.139	42	0.698	707548122767640653	707547798896047756	344	
1	2	-Infinity	-Infinity	-103.615	0.012	0.011	30.576	C6H13NO9	[M + H3N + H]+	C6H17N2O9+	RPAOZODETNAHFC	InChI=1S/C6H13NO9/c8-1-2(9)3(10)4(11)5(12)6(13)16-7(14)15/h2-6,8-13H,1H2	d-Sorbitol nitrate	C(C(C(C(C(C(O)O[N+](=O)[O-])O)O)O)O)O	-3.200	129650936;129689502;129723985;129771790	PUBCHEM:(129650936 129689502 129723985 129771790)	2	261.095	42	0.698	707548122851526754	707547798921213584	345	
1	1	0.063	0.063	-81.172	0.989	0.333	149.888	C9H14O3	[M + H3N + H]+	C9H18NO3+	FWUXRYRIVHOTGH	InChI=1S/C9H14O3/c1-4-8(7(3)10)5-6(2)9(11)12/h5,10H,4H2,1-3H3,(H,11,12)	4-ethyl-5-hydroxy-2-methylhexa-2,4-dienoic acid	CCC(=C(C)O)C=C(C)C(=O)O	2.100	163057960;89041689	COCONUT:(CNP0345114);SUPERNATURAL:(SN0097647);PUBCHEM:(163057960 89041689)	3145730	188.128	42	0.698	707548087338352209	707547798942185108	346	
1	1	0.035	0.035	-232.581	0.468	0.333	95.007	C9H15ClN4O5	[M - H2O + H]+	C9H14ClN4O4+	ORIIFNMRPNZKHW	InChI=1S/C9H15ClN4O5/c1-5(7(15)11-6(2)8(16)17)12-9(18)14(13-19)4-3-10/h5-6H,3-4H2,1-2H3,(H,11,15)(H,12,18)(H,16,17)	Cnc-alanylalanine	CC(C(=O)NC(C)C(=O)O)NC(=O)N(CCCl)N=O	0.303	130321;11779247	MESH:(130321);PUBCHEM:(130321 11779247);DSSTox:(DTXSID80918558);PUBMED:(null)	137438953542	277.069	42	0.699	707548121144444863	707547798967350936	347	
1	3	0.078	0.078	-159.701	0.020	0.333	51.536	C8H17N3O3	[M + H]+	C8H18N3O3+	WSFRFBSAMZAMTL	InChI=1S/C8H17N3O3/c9-6(8(13)14)3-1-2-4-11-5-7(10)12/h6,11H,1-5,9H2,(H2,10,12)(H,13,14)	N(epsilon)-carbamoylmethyllysine	C(CCNCC(=O)N)CC(C(=O)O)N	-1.452	162428642;49852412	CHEBI:(61062);PUBCHEM:(162428642 49852412);PUBMED	98	204.135	42	0.703	707548092090499039	707547798988322460	348	
1	1	0.087	0.087	-176.598	0.956	0.001	88.274	C13H21NO8	[M + H3N + H]+	C13H25N2O8+	YDPYOPGIRXGHHN	InChI=1S/C13H21NO8/c1-4-7(10(18)12(20)13(21)22-4)14-6-2-5(3-15)8(16)11(19)9(6)17/h2,4,7,9-21H,3H2,1H3	(2S,3R,4S,5S,6R)-6-methyl-5-[[(5R,6S)-4,5,6-trihydroxy-3-(hydroxymethyl)cyclohexa-1,3-dien-1-yl]amino]oxane-2,3,4-triol	CC1C(C(C(C(O1)O)O)O)NC2=CC(=C(C(C2O)O)O)CO	-3.400	444554;444555	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(444554 444555)	16777218	337.161	42	0.704	707548121442240468	707547799013488288	349	
1	1	0.036	0.036	-69.094	1.000	0.333	91.757	C10H18O2	[M + H3N + H]+	C10H22NO2+	ZCTCHUYEFFCKCW	InChI=1S/C10H18O2/c1-3-7-11-9-5-6-10-12-8-4-2/h3-4,7-10H2,1-2H3	1,4-Dipropoxybut-2-yne	CCCOCC#CCOCCC	1.800	3017958	NORMAN:(NS00061674);PUBCHEM:(3017958);DSSTox:(DTXSID40989865)	137439215618	188.165	42	0.706	707548087439015520	707547799038654116	350	
1	1	0.078	0.078	-84.079	0.989	0.333	78.697	C11H18O3	[M + H3N + H]+	C11H22NO3+	ZDYZERZISYOXOS	InChI=1S/C11H18O3/c1-10(2,13-5)8-7-9(12)11(3,4)14-6/h1-6H3	2,6-Dimethoxy-2,6-dimethylhept-4-yn-3-one	CC(C)(C#CC(=O)C(C)(C)OC)OC	1.300	16753785	PUBCHEM:(16753785)	2	216.160	42	0.706	707548103654195911	707547799068014248	351	
1	1	0.049	0.049	-129.060	0.984	0.333	50.129	C10H14N2O2	[M + H3N + H]+	C10H18N3O2+	YERHJBPPDGHCRJ	InChI=1S/C10H14N2O2/c1-3-9(13)11-5-7-12(8-6-11)10(14)4-2/h3-4H,1-2,5-8H2	1,4-Diacryloylpiperazine	C=CC(=O)N1CCN(CC1)C(=O)C=C	0.200	193422	NORMAN:(NS00022594);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(125545);MESH:(193422);PUBCHEM:(193422);DSSTox:(DTXSID10212834);PUBMED:(null)	137506324582	212.140	42	0.707	707548123786856736	707547799093180076	352	
1	2	0.097	0.097	-109.544	0.165	0.333	52.989	C11H18O4	[M + H3N + H]+	C11H22NO4+	ZULXCGVXEGQINO	InChI=1S/C11H18O4/c1-3-14-10(12)9(8-6-5-7-8)11(13)15-4-2/h8-9H,3-7H2,1-2H3	1,3-Diethyl 2-cyclobutylpropanedioate	CCOC(=O)C(C1CCC1)C(=O)OCC	2.600	21639668	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(21639668)	67108866	232.154	43	0.714	707548092153413610	707547799160288952	355	
1	1	0.100	0.233	-37.685	1.000	0.333	163.555	C7H7ClO	[M + H3N + H]+	C7H11ClNO+	QXHZLCYUCTZZNL	InChI=1S/C7H7ClO/c1-5-2-6(8)4-7(9)3-5/h2-4,9H,1H3	3-Chloro-5-methylphenol	CC1=CC(=CC(=C1)Cl)O	2.600	145592115;14854	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(145592115 14854);DSSTox:(DTXSID20274544)	137506062338	160.053	43	0.714	707548105621324643	707547799114151600	353	
1	1	0.023	0.023	-192.522	0.999	0.333	109.832	C7H9ClO2	[M + H3N + H]+	C7H13ClNO2+	NNJPFUSOJVYIKX	InChI=1S/C7H9ClO2/c1-4-2-5(8)3-6(9)7(4)10/h2-3,6-7,9-10H,1H3	(1R,2S)-5-chloro-3-methylcyclohexa-3,5-diene-1,2-diol	CC1=CC(=CC(C1O)O)Cl	0.200	126961013	PUBCHEMANNOTATIONBIO;METACYC:(CPD-10655);PUBCHEM:(126961013);PUBCHEMANNOTATIONDRUG;PUBMED	50333762	178.063	43	0.714	707548126282467746	707547799135123124	354	
1	1	0.014	0.014	-309.983	0.994	0.994	111.528	C11H18ClN3O3	[M + Na]+	C11H18ClN3NaO3+	ZFCKZKBDGYVAPB	InChI=1S/C11H18ClN3O3/c1-9(16)14-5-7-15(8-6-14)11(18)10(17)13-4-2-3-12/h2-8H2,1H3,(H,13,17)	2-(4-acetylpiperazin-1-yl)-N-(3-chloropropyl)-2-oxoacetamide	CC(=O)N1CCN(CC1)C(=O)C(=O)NCCCCl	-0.300	108508296	PUBCHEM:(108508296)	2	298.093	43	0.720	707548113942824399	707547799202232000	357	
1	3	0.960	0.970	-15.983	0.215	0.333	43.016	C11H14N4O2	[M + H]+	C11H15N4O2+	NAKUGCPAQTUSBE	InChI=1S/C11H14N4O2/c16-10-9-2-1-3-15(9)11(17)8(14-10)4-7-5-12-6-13-7/h5-6,8-9H,1-4H2,(H,12,13)(H,14,16)	3-[(1H-imidazol-4-yl)methyl]-octahydropyrrolo[1,2-a]pyrazine-1,4-dione	C1CC2C(=O)NC(C(=O)N2C1)CC3=CN=CN3	-0.400	67859438;9816083;7408266;7408684;102491877;3085031;141961796;360579;449094	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0289471);NORMAN:(NS00069934);HMDB:(HMDB0250630);BloodExposome:(449094);CHEBI:(90039);SUPERNATURAL:(SN0240184);MESH:(449094);PUBCHEM:(67859438 9816083 7408266 7408684 102491877 3085031 141961796 360579 449094);DSSTox:(DTXSID60866301 DTXSID90962567);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137496887406	235.119	43	0.720	707548120792123257	707547799181260476	356	
1	2	0.121	0.121	-200.801	0.024	0.333	33.346	C16H28N2O2	[M + H]+	C16H29N2O2+	SNYUHPPZINRDSG	InChI=1S/C16H28N2O2/c1-5-17(9-15-11-19-15)6-2-13(1)14-3-7-18(8-4-14)10-16-12-20-16/h13-16H,1-12H2	Epipropidine	C1CN(CCC1C2CCN(CC2)CC3CO3)CC4CO4	1.200	92143500;92215548;92229701;21910	NORMAN:(NS00046793);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(92143500 92215548 92229701 21910);DSSTox:(DTXSID20863598);PUBMED	137506324546	281.222	43	0.722	707548118829188880	707547799223203524	358	
1	2	0.042	0.042	-269.755	0.047	0.053	30.925	C11H17NO9	[M + K]+	C11H17KNO9+	FDONZIZJWIPGCO	InChI=1S/C11H17NO9/c13-2-5(16)9(18)10-8(12-7(17)3-14)4(15)1-6(21-10)11(19)20/h1,4-5,8-10,13-16,18H,2-3H2,(H,12,17)(H,19,20)	4-hydroxy-3-(2-hydroxyacetamido)-2-(1,2,3-trihydroxypropyl)-3,4-dihydro-2H-pyran-6-carboxylic acid	C1=C(OC(C(C1O)NC(=O)CO)C(C(CO)O)O)C(=O)O	-3.200	154938066;3082514;153503929;153503930;153503957;153503958;139207777;78302277	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0266904);CHEBI:(180609);SUPERNATURAL:(SN0082832);MESH:(3082514);PUBCHEM:(154938066 3082514 153503929 153503930 153503957 153503958 139207777 78302277);DSSTox:(DTXSID30192987);PUBMED:(null)	137458876518	346.055	44	0.728	707548129382058607	707547799248369352	359	
1	1	0.056	0.056	-169.802	1.000	0.000	118.489	C11H14N4O4	[M + H3N + H]+	C11H18N5O4+	RTSRXQQKWGEUQK	InChI=1S/C11H14N4O4/c16-3-8-6(17)1-9(19-8)15-5-14-10-7(18)2-12-4-13-11(10)15/h2,4-9,16-18H,1,3H2	(8R)-3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-8H-imidazo[4,5-d][1,3]diazepin-8-ol	C1C(C(OC1N2C=NC3=C2N=CN=CC3O)CO)O	-0.624	53323498;139592020	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(53323498 139592020);PUBMED:(null)	16777282	284.134	44	0.729	707548101011784232	707547799273535180	360	
1	1	0.029	0.029	-218.886	0.998	0.002	125.995	C13H20N4O4	[M + H3N + H]+	C13H24N5O4+	DTZZLOACXJNFIL	InChI=1S/C13H20N4O4/c1-8(2)4-17-11-10(12(20)15(3)13(17)21)16(7-14-11)5-9(19)6-18/h7-9,18-19H,4-6H2,1-3H3	Xanthine, 7-(2,3-dihydroxypropyl)-3-isobutyl-1-methyl-	CC(C)CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O	0.002	3076837	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3076837);DSSTox:(DTXSID60927724)	137506062338	314.181	44	0.729	707548130225113744	707547799294506704	361	
1	2	0.013	0.041	-101.680	0.318	0.317	6.971	C7H10BNO4S	[M + H]+	C7H11BNO4S+	NDVJJEADFLTFCD	InChI=1S/C7H10BNO4S/c1-14(12,13)9-7-4-2-6(3-5-7)8(10)11/h2-5,9-11H,1H3	4-(Methylsulfonylamino)phenylboronic acid	B(C1=CC=C(C=C1)NS(=O)(=O)C)(O)O	0.303	2773537	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(2773537);DSSTox:(DTXSID20378536)	137506062338	215.053	44	0.730	707548100147757538	707547799340644056	363	
1	1	0.003	0.003	-135.849	1.000	1.000	31.639	C8H15N2O3	[M + Na]+	C8H15N2NaO3+	RWHIRYNPFDFZBA	InChI=1S/C8H15N2O3/c1-6-8(12-4,13-5)10(11)7(2,3)9-6/h1-5H3		CC1=NC(N(C1(OC)OC)[O])(C)C	-0.300	18529637	PUBCHEM:(18529637)	2	210.098	44	0.730	707548121962334223	707547799315478228	362	
1	1	0.085	0.085	-56.824	0.998	0.333	35.325	C7H12O	[M + H3N + H]+	C7H16NO+	ZAXKASRBECJCPQ	InChI=1S/C7H12O/c1-2-3-4-5-6-7-8/h4-8H,2-3H2,1H3	(1E,3Z)-hepta-1,3-dien-1-ol	CCCC=CC=CO	2.300	19428565;88875798;73607705	SUPERNATURAL:(SN0465533);PUBCHEM:(19428565 88875798 73607705);DSSTox:(DTXSID101018079);LOTUS:(Q105370304)	137708437506	130.123	44	0.730	707548107051582463	707547799361615580	364	
1	1	0.023	0.023	-208.771	0.981	0.332	80.829	C8H11N5O6	[M + H3N + H]+	C8H15N6O6+	RMSLBEROEGZHFU	InChI=1S/C8H11N5O6/c9-5(17)8(6(18)11-7(10)12-8)13(2-14)3-19-1-4(15)16/h2H,1,3H2,(H2,9,17)(H,15,16)(H3,10,11,12,18)	2-[[(2-amino-4-carbamoyl-5-oxo-1H-imidazol-4-yl)-formylamino]methoxy]acetic acid	C(C(=O)O)OCN(C=O)C1(C(=O)NC(=N1)N)C(=O)N	-2.700	101556673	NORMAN:(NS00040763);PUBCHEM:(101556673)	262146	291.105	44	0.733	707548136269106325	707547799386781408	365	
1	2	0.089	0.089	-243.888	0.012	0.991	97.984	C13H19N5O4	[M + Na]+	C13H19N5NaO4+	FFVLCUAKJSUMML	InChI=1S/C13H19N5O4/c1-4-5-14-12-15-10-9(18(12)6-8(20)7-19)11(21)17(3)13(22)16(10)2/h4,8,19-20H,1,5-7H2,2-3H3,(H,14,15)	8-Allylamino-7-(2,3-dihydroxypropyl)theophylline	CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)NCC=C)CC(CO)O	-0.800	3061323	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(3061323);DSSTox:(DTXSID901000159)	137506062338	332.134	45	0.754	707548138613722440	707547799462278892	368	
1	1	0.049	0.107	-64.294	0.636	0.500	42.467	C9H8O3	[M + H]+	C9H9O3+	PMOWTIHVNWZYFI	InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)	Coumaric Acid	C1=CC=C(C(=C1)C=CC(=O)O)O	1.393	5280841;637540;11968;54690158;54693535;54714352	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002641 HMDB0041592 HMDB0304296);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(11968 637540);SUPERNATURAL:(SN0289541);MESH:(11968 637540);FooDB:(FDB011258 FDB021703 FDB030743);PUBCHEM:(5280841 637540 11968 54690158 54693535 54714352);COCONUT:(CNP0207361);NORMAN:(NS00014689);METACYC:(2-COUMARATE CPD-7418);PLANTCYC:(2-COUMARATE CPD-7418);CHEBI:(11594 18125 18176 12875 28873 47921);KEGG:(C05838 C01772);DSSTox:(DTXSID10883240 DTXSID70862233);LOTUS:(Q7072006 Q27102874 Q27103936);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(PMOWTIHVNWZYFI-UHFFFAOYSA-N)	138503653758	165.055	45	0.756	707548105780708225	707547799550359292	372	
1	1	0.273	0.734	-45.941	0.931	0.330	23.424	C8H11NO2	[M - H2O + H]+	C8H10NO+	LRCXRAABFLIVAI	InChI=1S/C8H11NO2/c9-5-8(11)6-2-1-3-7(10)4-6/h1-4,8,10-11H,5,9H2	[2-Hydroxy-2-(3-hydroxyphenyl)ethyl] ammonium	C1=CC(=CC(=C1)O)C(CN)O	-0.107	6926965;6926966;10441911;719234;719235;44631760;4538;11819258	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00004553 NS00082441 NS00089108);HMDB:(HMDB0255737);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(20907 4538 3016408);CHEBI:(134779 31918);MESH:(4538);PUBCHEM:(6926965 6926966 10441911 719234 719235 44631760 4538 11819258);DSSTox:(DTXSID1046710 DTXSID3048314 DTXSID40195686);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137560850542	136.076	45	0.756	707548111522710876	707547799529387768	371	
1	1	0.232	0.509	-53.713	1.000	0.333	155.310	C9H8O3	[M + H3N + H]+	C9H12NO3+	PMOWTIHVNWZYFI	InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)	Coumaric Acid	C1=CC=C(C(=C1)C=CC(=O)O)O	1.393	5280841;637540;11968;54690158;54693535;54714352	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002641 HMDB0041592 HMDB0304296);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(11968 637540);SUPERNATURAL:(SN0289541);MESH:(11968 637540);FooDB:(FDB011258 FDB021703 FDB030743);PUBCHEM:(5280841 637540 11968 54690158 54693535 54714352);COCONUT:(CNP0207361);NORMAN:(NS00014689);METACYC:(2-COUMARATE CPD-7418);PLANTCYC:(2-COUMARATE CPD-7418);CHEBI:(11594 18125 18176 12875 28873 47921);KEGG:(C05838 C01772);DSSTox:(DTXSID10883240 DTXSID70862233);LOTUS:(Q7072006 Q27102874 Q27103936);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(PMOWTIHVNWZYFI-UHFFFAOYSA-N)	138503653758	182.081	45	0.757	707548117432485519	707547799508416244	370	
1	2	0.034	0.034	-121.961	0.081	0.333	55.155	C8H16N2O4	[M - H2O + H]+	C8H15N2O3+	SZUZWFXRVSNBOZ	InChI=1S/C8H16N2O4/c11-7(12)1-3-9-5-6-10-4-2-8(13)14/h9-10H,1-6H2,(H,11,12)(H,13,14)	3-[2-(2-Carboxylatoethylamino)ethylamino]propanoate	C(CNCCNCCC(=O)O)C(=O)O	-6.200	15871844;5248170;535840	PUBCHEM:(15871844 5248170 535840);PUBMED:(null)	66	187.108	46	0.763	707548114194482660	707547799571330816	373	
1	1	0.032	0.032	-288.723	0.985	0.333	67.497	C8H14N2O3	[M + H3N + H]+	C8H18N3O3+	FGKIJORVCGGTTG	InChI=1S/C8H14N2O3/c1-9-2-4-10(5-3-9)7(11)6-8(12)13/h2-6H2,1H3,(H,12,13)	3-(4-Methylpiperazin-4-ium-1-yl)-3-oxopropanoate	CN1CCN(CC1)C(=O)CC(=O)O	-3.000	22143409;2051412;2051413	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(22143409 2051412 2051413);DSSTox:(DTXSID50366002)	137506062338	204.135	46	0.763	707548128476088916	707547799596496644	374	
1	1	0.108	0.108	-163.079	0.998	0.333	99.885	C15H29NO2	[M + H3N + H]+	C15H33N2O2+	LMHFTFFUYJYGMZ	InChI=1S/C15H29NO2/c1-6-18-14(17)11-15(16(4)5)9-7-13(8-10-15)12(2)3/h12-13H,6-11H2,1-5H3	Ethyl 2-[1-(dimethylamino)-4-propan-2-ylcyclohexyl]acetate	CCOC(=O)CC1(CCC(CC1)C(C)C)N(C)C	3.100	64541151	PUBCHEM:(64541151)	2	273.254	46	0.764	707548091331329971	707547799642633996	376	
1	6	0.355	0.355	-49.112	0.024	0.047	19.374	C3H3F3N4	[M + K]+	C3H3F3KN4+	NQNDCVURMZJFNR	InChI=1S/C3H3F3N4/c4-3(5,6)1-8-2(7)10-9-1/h(H3,7,8,9,10)	5-(trifluoromethyl)-4H-1,2,4-triazol-3-amine	C1(=NC(=NN1)N)C(F)(F)F	0.600	350826	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(350826);DSSTox:(DTXSID00948877)	137506062338	190.993	46	0.764	707548106460185558	707547800045287244	392	
1	1	0.141	0.141	-153.905	1.000	0.500	164.076	C13H24O3	[M + H]+	C13H25O3+	ZXGYYRYGYLSGJQ	InChI=1S/C13H24O3/c1-4-5-6-13(9-11(14)15)7-8-16-12(2,3)10-13/h4-10H2,1-3H3,(H,14,15)	2-(4-butyl-2,2-dimethyloxan-4-yl)acetic acid	CCCCC1(CCOC(C1)(C)C)CC(=O)O	3.000	97424907;97424908;71826255	COCONUT:(CNP0180461);SUPERNATURAL:(SN0482773);PUBCHEM:(97424907 97424908 71826255)	3145730	229.180	46	0.764	707548114802656776	707547799617468168	375	
1	1	0.275	0.275	-40.671	1.000	0.333	136.767	C7H10O4	[M + H3N + H]+	C7H14NO4+	NMFWFSDWXLZTKC	InChI=1S/C7H10O4/c1-2-5(3-6(8)9)4-7(10)11/h2H,3-4H2,1H3,(H,8,9)(H,10,11)	3-Ethylidenepentanedioic acid	CC=C(CC(=O)O)CC(=O)O	0.500	23560395	PUBCHEM:(23560395)	2	176.092	46	0.767	707548122314655782	707547799663605520	377	
