formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C25H38NO7P	[M + H]+	C25H39NO7P+	Amino acids and Peptides	0.346	Glycerophospholipids	0.851	Glycerophosphoethanolamines	0.296	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.868	Amino acids, peptides, and analogues	0.584	Amino acids and derivatives	0.588	Amino acids and derivatives	0.588	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic phosphonic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	496.245	158	2.634	707548255496401770	707547814729548192	1053	
1	C14H16O9	[M - H2O + H]+	C14H15O8+	Shikimates and Phenylpropanoids	0.835	Phenolic acids (C6-C1)	0.957	Simple phenolic acids	0.939	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.984	Sugar acids and derivatives	0.830	O-glucuronides	0.522	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	311.077	159	2.642	707548257513862133	707547814771491240	1055	
1	C18H25NO6	[M - H2O + H]+	C18H24NO5+	Alkaloids	0.998	Ornithine alkaloids	0.740	Tropane alkaloids	0.643	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.776	Amino acids and derivatives	0.775	Amino acids and derivatives	0.775	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Styrenes; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Benzoic acids and derivatives; Piperidines; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Cinnamic acids and derivatives; Tropane alkaloids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; P-methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Amines; Tertiary amines; N-alkylpyrrolidines; Cinnamic acid esters; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	334.165	159	2.642	707548263184561417	707547814792462764	1056	
1	C14H16O9	[M + Na]+	C14H16NaO9+	Shikimates and Phenylpropanoids	0.651	Phenolic acids (C6-C1)	0.204	Simple phenolic acids	0.110	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.968	Monosaccharides	0.924	Hexoses	0.707	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	351.069	159	2.642	707548326036209166	707547814838600116	1058	
1	C14H16O9	[M + H3N + H]+	C14H20NO9+	Shikimates and Phenylpropanoids	0.902	Phenolic acids (C6-C1)	0.976	Simple phenolic acids	0.925	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.908	Sugar acids and derivatives	0.804	O-glucuronides	0.505	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Glucuronic acid derivatives; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	346.114	159	2.642	707548379966571319	707547814817628592	1057	
1	C13H22O2	[M - H2O + H]+	C13H21O+	Fatty acids	0.851	Fatty acyls	0.445	Fatty aldehydes	0.107	Lipids and lipid-like molecules	0.601							Lipids and lipid-like molecules	0.601	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	193.159	159	2.645	707548303324052290	707547814880543164	1060	
1	C13H22O	[M - H2O + H]+	C13H21+	Terpenoids	0.958	Sesquiterpenoids	0.698	Pinane monoterpenoids	0.120	Lipids and lipid-like molecules	0.637	Prenol lipids	0.623					Prenol lipids	0.623	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	177.164	159	2.645	707548307321224087	707547814859571640	1059	
1	C19H34O8	[M + H3N + H]+	C19H38NO8+	Terpenoids	0.985	Apocarotenoids	0.969	Megastigmanes	0.975	Lipids and lipid-like molecules	0.935	Prenol lipids	0.888	Terpene glycosides	0.559			Terpene glycosides	0.559	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	408.260	159	2.645	707548325318983156	707547814901514688	1061	
1	C17H25N5O6	[M + H3N + H]+	C17H29N6O6+	Carbohydrates	0.852	Nucleosides	0.818	Purine nucleosides	0.668	Nucleosides, nucleotides, and analogues	0.828	Purine nucleosides	0.617					Purine nucleosides	0.617	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	413.216	159	2.645	707548390276170881	707547814922486212	1062	
1	C15H32O7S	[M + H3N + H]+	C15H36NO7S+	Fatty acids	0.941	Fatty acyls	0.375	Fatty alcohols	0.502	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.919	Dialkyl ethers	0.930	Dialkyl ethers	0.930	Organic compounds; Organosulfur compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Thioethers; Sulfenyl compounds; Dialkylthioethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	374.221	159	2.649	707548414854792754	707547814943457736	1063	
1	C14H28FN2O4P	[M - H2O + H]+	C14H27FN2O3P+	Alkaloids	0.289	Small peptides	0.222	Aminoacids	0.047	Organic acids and derivatives	0.991	Carboxylic acids and derivatives	0.828	Amino acids, peptides, and analogues	0.518	Amino acids and derivatives	0.516	Amino acids and derivatives	0.516	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Phosphonic acid esters; Organofluorides; Carbonyl compounds; Alkyl halides; Phosphonic acid diesters; Organic oxides; Hydrocarbon derivatives; Dialkyl alkylphosphonates; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321.174	159	2.652	707548365986955780	707547814968623564	1064	
1	C10H10O4	[M - H2O + H]+	C10H9O3+	Shikimates and Phenylpropanoids	0.995	Phenylpropanoids (C6-C3)	0.999	Cinnamic acids and derivatives	0.999	Phenylpropanoids and polyketides	0.964	Cinnamic acids and derivatives	0.907	Hydroxycinnamic acids and derivatives	0.944	Coumaric acids and derivatives	0.935	Coumaric acids and derivatives	0.935	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	177.055	159	2.653	707548403022661102	707547814989595088	1065	
1	C12H17NO	[M + H3N + H]+	C12H21N2O+	Alkaloids	0.842	Tyrosine alkaloids	0.312	Phenylalanine-derived alkaloids	0.199	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.808	Aralkylamines	0.729	Aralkylamines	0.729	Organic compounds; Organoheterocyclic compounds; Furans; Organonitrogen compounds; Organooxygen compounds; Dialkylamines; Benzenoids; Amines; Secondary amines; Aralkylamines; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	209.165	160	2.659	707548324169743801	707547815031538136	1067	
1	C11H12O	[M + H3N + H]+	C11H16NO+	Shikimates and Phenylpropanoids	0.541	Phenylpropanoids (C6-C3)	0.861	Cinnamic acids and derivatives	0.861	Benzenoids	0.932							Benzenoids	0.932	Organic compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	178.123	160	2.659	707548338052890428	707547815010566612	1066	
1	C15H19NO4	[M + H]+	C15H20NO4+	Alkaloids	0.741	Lysine alkaloids	0.151	Piperidine alkaloids	0.297	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.975	Carboxylic acid derivatives	0.924	Carboxylic acid amides	0.838	Secondary carboxylic acid amides	0.717	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	278.139	160	2.659	707548353982857407	707547815052509660	1068	
1	C28H56O17	[M + H3N + H]+	C28H60NO17+	Fatty acids	0.211	Fatty acyls	0.094	Fatty alcohols	0.071	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.992	Dialkyl ethers	0.990	Polyethylene glycols	0.980	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	682.387	160	2.659	707548445347383383	707547815077675488	1069	
1	C54H58O31	[M + H]+	C54H59O31+	Shikimates and Phenylpropanoids	0.846	Flavonoids	0.660	Anthraquinones and anthrones	0.503	Phenylpropanoids and polyketides	0.851	Flavonoids	0.600	Flavonoid glycosides	0.647	Flavonoid O-glycosides	0.700	Flavonoid-3-O-glycosides	0.633	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1203.306	160	2.659	707548489563736506	707547815098647012	1070	
1	C15H23NO4	[M - H2O + H]+	C15H22NO3+	Alkaloids	0.968	Ornithine alkaloids	0.995	Tropane alkaloids	0.998	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.948	Amino acids and derivatives	0.947	Amino acids	0.576	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Benzoic acids and derivatives; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Tropane alkaloids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Trialkylamines; Benzene and substituted derivatives; Piperidinecarboxylic acids; Benzenoids; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	264.160	160	2.667	707548320621362458	707547815140590060	1072	
1	C10H18O4	[M - H2O + H]+	C10H17O3+	Fatty acids	0.957	Fatty Acids and Conjugates	0.794	Dicarboxylic acids	0.551	Lipids and lipid-like molecules	0.789	Fatty Acyls	0.770					Fatty Acyls	0.770	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	185.118	160	2.667	707548392541095083	707547815119618536	1071	
1	C18H34O11	[M + H3N + H]+	C18H38NO11+	Fatty acids	0.962	Fatty acyl glycosides	0.978	Fatty acyl glycosides of mono- and disaccharides	0.682	Lipids and lipid-like molecules	0.889	Fatty Acyls	0.872	Fatty acid esters	0.685			Fatty acid esters	0.685	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Carboxylic acid esters; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	444.245	161	2.675	707548383603033043	707547815161561584	1073	
1	C22H42O12	[M + H3N + H]+	C22H46NO12+	Fatty acids	0.550	Fatty acyls	0.108	Fatty alcohols	0.085	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.940	Dialkyl ethers	0.953	Polyethylene glycols	0.920	Organic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Polyethylene glycols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	516.302	161	2.677	707548402519344574	707547815182533108	1074	
1	C24H42O13	[M - H2O + H]+	C24H41O12+	Terpenoids	0.710	Apocarotenoids	0.745	Megastigmanes	0.904	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.993	Disaccharides	0.793	Disaccharides	0.793	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	521.258	161	2.679	707548323301522835	707547815228670460	1076	
1	C22H42O12	[M + H]+	C22H43O12+	Fatty acids	0.520	Glycerolipids	0.165	Fatty alcohols	0.111	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.958	Dialkyl ethers	0.958	Polyethylene glycols	0.872	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	499.276	161	2.679	707548457263401187	707547815203504632	1075	
1	C18H34O12	[M + H3N + H]+	C18H38NO12+	Fatty acids	0.812	Fatty Acids and Conjugates	0.722	Methoxy fatty acids	0.103	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.981	Carboxylic acids	0.913			Carboxylic acids	0.913	Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	460.240	161	2.687	707548347376828472	707547815249641984	1077	
1	C27H33N3O7	[M + Na]+	C27H33N3NaO7+	Amino acids and Peptides	0.965	Amino acid glycosides	0.130	Cyanogenic glycosides	0.138	Benzenoids	0.946	Benzene and substituted derivatives	0.807					Benzene and substituted derivatives	0.807	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	534.219	162	2.692	707548422538757847	707547815270613508	1078	
1	C14H16O2	[M + H3N + H]+	C14H20NO2+	Terpenoids	0.560	Sesquiterpenoids	0.561	Isocoumarins	0.078	Benzenoids	0.920							Benzenoids	0.920	Organic compounds; Organoheterocyclic compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	234.150	162	2.696	707548314724170916	707547815291585032	1079	
1	C16H21NO6	[M - H2O + H]+	C16H20NO5+	Alkaloids	0.962	Ornithine alkaloids	0.956	Tropane alkaloids	0.984	Organic acids and derivatives	0.962	Carboxylic acids and derivatives	0.962	Amino acids, peptides, and analogues	0.516	Amino acids and derivatives	0.510	Amino acids and derivatives	0.510	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Benzoic acids and derivatives; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Tropane alkaloids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	306.134	162	2.701	707548354783969535	707547815312556556	1080	
1	C75H60O31	[M - H2O + H]+	C75H59O30+	Shikimates and Phenylpropanoids	1.000	Flavonoids	0.995	Proanthocyanins	1.000	Phenylpropanoids and polyketides	0.999	Flavonoids	1.000	Biflavonoids and polyflavonoids	0.995			Biflavonoids and polyflavonoids	0.995	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Tannins; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Proanthocyanidins; Benzenediols; Catechins; Biflavonoids and polyflavonoids; Acetals; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; B-type proanthocyanidins; A-type proanthocyanidins; C-type proanthocyanidins; Chemical entities	1439.310	162	2.704	707548943232243808	707547815333528080	1081	
1	C35H43NO13	[M - H2O + H]+	C35H42NO12+	Alkaloids	0.988	Tyrosine alkaloids	0.111	Yohimbine-like alkaloids	0.421	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.945	Amino acids and derivatives	0.944	Amino acids and derivatives	0.944	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Styrenes; Alcohols and polyols; Benzoic acids and derivatives; Piperidines; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Benzoyl derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	668.271	163	2.709	707548316326395083	707547815354499604	1082	
1	C23H32O4	[M + H]+	C23H33O4+	Terpenoids	1.000	Steroids	1.000	Cardenolides	0.999	Lipids and lipid-like molecules	0.991	Steroids and steroid derivatives	0.998	Steroid lactones	0.993	Cardenolides and derivatives	0.967	Cardenolides and derivatives	0.967	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Butenolides; 3-hydroxysteroids; 3-beta-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	373.238	163	2.712	707548351453692038	707547815421608480	1085	
1	C32H49N5O7	[M - H2O + H]+	C32H48N5O6+	Amino acids and Peptides	0.907	Oligopeptides	0.994	Microcolins and mirabimids	0.288	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.978	Amino acids and derivatives	0.973	N-acyl-alpha amino acids and derivatives	0.692	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	598.360	163	2.712	707548361503244765	707547815509688880	1089	
1	C23H30O3	[M - H2O + H]+	C23H29O2+	Terpenoids	0.994	Steroids	0.990	Cardenolides	0.524	Lipids and lipid-like molecules	0.983	Steroids and steroid derivatives	0.987	Steroid lactones	0.964			Steroid lactones	0.964	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Butenolides; 3-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities	337.217	163	2.712	707548372840448674	707547815379665432	1083	
